SSC,IEMG,MYOP,SKW,RMS,MAV,WL,ZC,ACT,COMP,MOB,FR,MNP,TOT,MNF,PKF,SSC,IEMG,MYOP,SKW,RMS,MAV,WL,ZC,ACT,COMP,MOB,FR,MNP,TOT,MNF,PKF
49.0,37885.65462582811,0.328125,0.23510920276028383,358.97474847585306,295.9816767642821,35892.35101497068,34.0,128862.55203011868,1.488983809737491,0.8955156045417659,7.289511518111354,1006.7432728467178,64431.56946218994,112.05691524028583,109.375,29.0,45216.40669893802,0.3984375,-0.28245369110423585,420.8848700384538,353.2531773354533,36234.9901128383,28.0,177116.42905435996,1.3664882813270733,0.7629915365049226,23.820018846624443,1384.043633869507,88578.79256764844,111.4037597515352,109.375
44.0,38017.75152659992,0.28125,0.2022181215336787,356.3331139530539,297.01368380156185,35352.281572276166,35.0,126972.91527921785,1.4656513186161344,0.8891923133908443,7.70432274797879,991.8535942791653,63478.63003386658,113.34398038745523,109.375,27.0,45983.50123343406,0.4296875,-0.2617840884998661,426.3555101146945,359.2461033862036,36446.96168094918,28.0,181765.326755559,1.3446195062495705,0.7492853053666181,25.33438496540565,1420.2201573593586,90894.09007099895,110.56722682504609,109.375
41.0,37149.13567796402,0.2734375,0.1971046626699506,353.3878418373027,290.2276224840939,34828.37247042152,34.0,124851.76769111505,1.4647148530902545,0.8993619365072955,7.51367300680567,975.8665812592715,62455.461200593374,112.96336506446391,109.375,29.0,45404.48774902469,0.4453125,-0.314103871486781,416.04267265868504,354.72256053925537,35319.6106682964,28.0,173084.4900413282,1.302574683545596,0.7473496878493859,35.80806515653382,1352.3286896243217,86549.03613595659,111.69023772463184,109.375
45.0,36074.05891519964,0.3984375,0.06344186368327459,343.04803084789035,281.8285852749972,33449.691039089856,35.0,117620.93421010046,1.4633834565357264,0.8934386596814099,7.117438870581039,919.6913221594697,58860.24461820606,113.3624662633118,109.375,29.0,45057.31173472655,0.4453125,-0.3428340213393939,412.3569086758748,352.0102479275512,34724.740178917156,28.0,170015.1614901223,1.288429622445146,0.7388708780059723,37.2703050044948,1328.5185368533023,85025.18635861135,111.09839169872298,109.375
45.0,37109.1220072164,0.453125,0.06037794286458946,348.9724547933691,289.9150156813781,33093.659299604515,33.0,121779.96198318484,1.460774834482966,0.8640313247066536,8.726594843979912,951.3667259657774,60887.47046180975,112.84793909210373,109.375,29.0,44797.63078298914,0.421875,-0.3317375877645012,412.65415674714484,349.98149049210264,34286.75587401576,27.0,170268.03042930117,1.3435190806975474,0.7263799249285815,26.2799806204048,1330.3300039588582,85141.12025336693,111.66470117588868,109.375
48.0,36724.82667460169,0.390625,0.163913952958809,346.6708455110084,286.9127083953257,32417.41241245999,33.0,120170.92480705405,1.4988305737783147,0.8578321864231665,9.139779074222648,938.9405605281112,60092.195873799115,112.53556434042673,109.375,30.0,44771.512814523594,0.3984375,-0.32493463078478324,409.7983590536297,349.7774438634656,34313.63804776385,27.0,167933.4245316849,1.3538757259572864,0.7313731327293084,31.242885832096054,1311.9705989129434,83966.11833042838,110.95960874649623,109.375
49.0,37018.36319562087,0.3046875,0.34673884069866096,353.3635556196198,289.20596246578805,33373.677926558834,33.0,124859.27066904417,1.4939645043438914,0.8690795048296458,7.863800486945391,975.526592018994,62433.70188921562,111.64190393441004,109.375,29.0,45608.04471302609,0.421875,-0.27451593119096335,418.3849018555502,356.3128493205163,34977.83067711289,27.0,175019.2373176829,1.3358145131111148,0.7374509676907878,34.01343784163529,1367.7395413477466,87535.33064625578,111.14114037813616,109.375
45.0,37035.15308979916,0.28125,0.3231635598211464,356.67324246661957,289.33713351405595,33483.50413326067,33.0,127138.85506200342,1.4679504195036863,0.859339533233343,8.317023098563268,994.3395944601169,63637.73404544748,111.31952176038975,109.375,29.0,45093.20921236128,0.40625,-0.3010229508248454,418.1140720151315,352.2906969715725,35413.45665357674,28.0,174797.49253616936,1.3362422475682145,0.7502049074354131,32.06023545008853,1365.940104634998,87420.16669663988,111.59700481183836,109.375
43.0,35206.89000655203,0.1875,0.2633593360280175,341.9446543016885,275.0538281761877,32625.791411199043,36.0,116873.01326178724,1.4678396433975447,0.8960779206036986,7.080276936228273,913.8990797760746,58489.54110566877,111.41363626579852,109.375,27.0,43430.8948548825,0.359375,-0.3515504867919364,403.78428480156487,339.3038660537695,34941.118697696525,28.0,162940.7062409895,1.3483175070543638,0.7618900271940992,26.625685396260334,1274.5529437920952,81571.3884026941,111.1480150849542,109.375
50.0,36050.44335096455,0.21875,0.29897235262086413,343.0146729631642,281.6440886794106,32767.87802063227,37.0,117482.68423774756,1.4777739395778573,0.9163639193976421,5.706926021060905,920.4166299973573,58906.66431983087,114.86905767305633,109.375,39.0,43185.62053681421,0.28125,-0.09243216828477219,407.6554141265384,337.387660443861,34106.564706481244,30.0,165964.81429716168,1.4573402368526962,0.776740055668368,15.238473332923652,1299.980470025715,83198.75008164576,104.30682307607812,109.375
55.0,39059.20428877602,0.1953125,0.5110810108056011,376.3646047656533,305.15003350606264,33731.45260214366,38.0,141643.28763403554,1.4471636307874765,0.8902347764406279,8.671465620122127,1106.67382072378,70827.12452632192,112.81844774185569,109.375,52.0,58264.794881795504,0.0703125,0.4826037261824447,573.0253358829272,455.1937100140274,46560.546999852144,29.0,328357.66680975526,1.554734791661225,0.8619028621749236,8.362154707787992,2565.021914835638,164161.40254948084,105.85714933164145,109.375
51.0,38843.74871380052,0.171875,0.6083024685157334,379.48437402139683,303.4667868265666,36408.5812495068,42.0,143963.60110211704,1.413612821901461,0.9458175534579683,6.847916673605365,1125.4062084389543,72025.99734009308,116.62901888335227,109.375,54.0,78128.18837094105,0.0546875,0.8402749578827209,759.5104441825576,610.3764716479769,67464.20152503774,32.0,576651.4652362366,1.4688039104236161,0.900780130846843,8.079208084314741,4507.61479010923,288487.3465669907,110.77157464735805,109.375
49.0,36661.85784616499,0.1796875,0.5681640911578728,354.07164631746923,286.420764423164,35141.07109173649,40.0,125365.19572166029,1.4172961726612172,0.961190968166366,6.119614152769964,979.2618167207447,62672.75627012766,119.78943288073435,109.375,55.0,70040.42377706898,0.0390625,0.8745096703334518,685.9509219801989,547.1908107583514,70219.50230865301,44.0,470503.9884283816,1.340169632354878,0.9899804167092187,7.7425294582346,3676.0886796587647,235269.67549816094,130.19643811703432,109.375
52.0,41164.07625125024,0.140625,0.5909863642852754,399.6638535232434,321.5943457128925,35815.78753583782,34.0,159726.39112185597,1.496103828443845,0.8978525327194309,8.030575376655298,1247.8188068075383,79860.40363568245,111.3665038056004,109.375,56.0,71633.42560814068,0.0390625,1.0001175430870441,692.8921352283,559.636137563599,66993.856411881,41.0,480054.42074287304,1.3370566756638154,1.0089018577890791,6.2228361119603575,3750.53992465971,240034.55517822143,131.48965382069042,109.375
51.0,43777.064916517455,0.171875,0.5800697593181777,423.3759378047844,342.0083196602926,37415.555209504666,34.0,179237.76030742953,1.498997932487737,0.8737500918122061,8.951152469362997,1400.343227528177,89621.96656180333,109.94704910724384,109.375,59.0,77570.04183637604,0.0546875,0.9401599372958858,748.0606196406048,606.0159518466878,68978.71017267583,40.0,559580.7824010192,1.3724480842428628,0.9725962761342144,7.771522284597984,4371.7444723706385,279791.64623172086,126.1126596852207,109.375
53.0,41366.78217697418,0.1015625,0.770031858102287,411.23845234366627,323.17798575761077,36658.06159909534,37.0,169105.7579461423,1.461593657452084,0.8703827869883787,10.345767693230842,1321.2247254452507,84558.38242849604,113.0684138719162,109.375,49.0,79164.18998855237,0.0625,0.7357141715457355,763.67310608989,618.4702342855654,68883.97246622054,40.0,583180.3115555518,1.413935514356172,0.9133360091707375,8.467718421295594,4556.346831995787,291606.1972477304,112.91803065761448,109.375
57.0,41412.70399556597,0.1171875,0.5541352750958884,410.0045863081031,323.53674996535915,39809.26639027308,36.0,168101.38667251787,1.463188425580126,0.9298136221055218,7.232977978237069,1313.2756491223029,84049.64154382738,115.14017358572478,109.375,43.0,83518.94642440512,0.0625,0.5299366916909695,784.9271856888079,652.491768940665,66787.29033903472,36.0,616080.4765514923,1.4231698290639991,0.8539414483989132,9.9323560321193,4813.592655194381,308069.9299324404,109.47220086086078,109.375
55.0,43908.43574382105,0.2734375,0.125011654570815,411.4534777687449,343.03465424860195,40547.22546989716,34.0,169291.9546635006,1.4689263502727983,0.9234413522254712,6.031429313941964,1322.5563954350403,84643.60930784258,109.48540030044217,109.375,52.0,74585.57365717436,0.046875,0.7028952869432931,741.688771362233,582.6997941966747,63707.68795203404,41.0,549973.9061756766,1.5017313445488951,0.8316232000734246,10.261003239521662,4298.080402339481,275077.1457497268,102.39847370036486,109.375
31.0,26252.923276122856,0.3472222222222222,0.18108011251047082,427.5827942651426,205.1009630947098,23436.156624569474,20.0,182471.67250952948,1.4766741536281132,0.9148821656781192,6.210587791274979,804.2906162017867,51474.59943691435,109.88653177208839,109.375,31.0,41090.3941109094,0.08333333333333333,0.9196783647586236,777.3362064612076,321.0187039914797,35746.249133118676,23.0,589984.4183940804,1.601810172357563,0.8244631367347345,9.325829155459521,2690.66956088551,172202.85189667263,90.54791242295587,109.375
53.0,41706.906717407684,0.1796875,0.20716499955099413,391.282346057121,325.83520872974754,41115.060500657026,40.0,152695.79562611145,1.4001474567927967,1.0076569938234616,5.002066428965251,1199.2104625596749,76749.46960381919,120.32572442981272,109.375,49.0,74428.39332457643,0.03125,0.6042944286996528,710.8237852728074,581.4718228482534,64060.64126834038,33.0,505173.826146289,1.4650177681831107,0.9086387028357872,7.58356377119332,3948.0283992536706,252673.81755223492,115.25473663365952,109.375
51.0,38400.15548954178,0.28125,0.22656540644044412,359.0227024895077,300.00121476204515,34971.02088824898,35.0,128861.39412394265,1.4753060052400708,0.9682733873574495,5.031889073942766,1007.2756182488904,64465.639567928985,112.85344580909857,117.1875,54.0,79854.80752154597,0.0625,0.6780096760858566,789.9871877306397,623.8656837620779,69837.27907091362,34.0,621219.0936174324,1.4654551192167136,0.946841701523824,5.3969752804558295,4897.904625352172,313465.896022539,108.10662196932662,109.375
58.0,36004.20542689068,0.2265625,0.21537190627049083,341.5755886470995,281.28285489758343,33106.49788049981,34.0,116673.7350774921,1.4857220071473756,0.9279397281879896,5.70036299203193,911.405964157919,58329.98170610682,106.7786292144961,109.375,56.0,73502.0620114611,0.0546875,0.5700205761664247,730.5808317096304,574.2348594645398,66790.07600075923,34.0,533262.459278135,1.4584331686200651,0.9664768820527361,4.792301652672513,4173.531642823949,267106.02514073276,106.98751910788226,109.375
59.0,36822.25051780428,0.2109375,0.3655190163212074,344.3731022853402,287.6738321703459,32527.753555632877,38.0,118552.57714196735,1.4718380854502178,0.9289714625366486,6.262963103256483,926.8153312338931,59316.181198969156,109.081432083797,109.375,60.0,69483.8478144335,0.1875,0.3226998570826417,681.7284914727611,542.8425610502617,72978.44450339896,40.0,462063.71921219095,1.3710927943304607,1.0479813434264365,3.754001315872948,3651.8175128115527,233716.32081993937,116.9124631975183,203.125
52.0,37702.66184091801,0.0546875,0.9478093319217059,363.6382503583256,294.55204563217194,31105.930412122925,37.0,132232.36016540835,1.439407146912378,0.8577107307704023,10.522197603529092,1032.6642183845538,66090.50997661144,108.83626507798364,109.375,58.0,93435.71490297963,0.1796875,0.571746769066561,892.7848807265445,729.9665226795283,84406.68080320262,37.0,797060.3564086035,1.4310469412179552,0.9147517457765892,7.6650245786772615,6226.555009739517,398499.5206233291,114.11147138791759,132.8125
57.0,41676.431139165325,0.078125,0.9428748776686864,404.1564480253788,325.5971182747291,33992.05007677813,32.0,163342.39750754207,1.454959175477143,0.8428800412750038,12.871307790441072,1276.1080781195155,81670.916999649,112.5275912495869,109.375,55.0,94806.50466317283,0.1640625,0.6690317134415367,903.810111739862,740.6758176810378,80726.59478327732,32.0,816210.1499046118,1.4386923325232626,0.8797064073094467,9.089011805043762,6386.484391643557,408735.0010651876,111.23678273503212,109.375
61.0,39531.41937975511,0.0859375,0.7882944953305888,378.7625031604061,308.8392139043368,32919.47866893819,32.0,143446.53419634834,1.4637109737970937,0.8702889974688693,10.59379267482202,1120.8195617865304,71732.45195433794,113.73498768623982,109.375,56.0,81484.57630028714,0.0859375,0.7002856880034065,783.1373966258859,636.5982523459933,72870.09753293004,30.0,612342.538688459,1.3833395454358632,0.9202320680372279,8.831855683635727,4798.271662858242,307089.3864229275,119.44024826376791,109.375
61.0,33503.96247209711,0.1015625,0.6064999510715332,318.3547286935513,261.7497068132587,30935.153865427706,36.0,101313.97269734446,1.470966549967295,0.954784612764083,5.734243503810356,792.0741608992435,50692.74629755158,109.85377949140766,109.375,56.0,81736.59959842349,0.1015625,0.6907893163328132,789.0974113852863,638.5671843626835,71257.2135227377,34.0,622669.313794852,1.374162277096424,0.8972009920163578,8.723131044989376,4863.339244296685,311253.71163498785,116.34023148058573,109.375
61.0,32774.81541445114,0.109375,0.46540052170502905,307.16220062761255,256.05324542539955,30917.126064537057,32.0,94326.87586573484,1.4897610244853265,0.9625417702626958,5.016045365292253,737.2673359100594,47185.1094982438,108.59922593788271,109.375,61.0,84429.0797542107,0.1328125,0.5227968735399185,808.815185797309,659.6021855797711,73692.09829271973,39.0,653988.6593030097,1.452199760968648,0.9070028362897998,8.61203627273015,5112.2793492181345,327185.8783499606,112.78584931460739,109.375
55.0,37252.6087953667,0.171875,0.49265546714919123,344.6355495636758,291.03600621380235,33433.17620146733,30.0,118773.4030413781,1.459334092299813,0.9308233552693448,6.905508807090964,927.8767012651956,59384.10888097252,114.41013014750187,109.375,55.0,89839.20462608755,0.1796875,0.3045223883793901,835.6613704207758,701.868786141309,74551.85127506405,34.0,698327.850793012,1.4521563418368966,0.8905209554087308,9.59638317054993,5455.636304489653,349160.7234873378,109.35838141903396,109.375
53.0,35878.777387004404,0.1875,0.3163282072096442,335.0752603019872,280.3029483359719,33720.72257897408,33.0,112272.05452082705,1.43989302115375,0.9532353036625285,5.573649869776312,877.1472797029897,56137.425900991344,116.20531391728053,109.375,44.0,86507.39522843828,0.15625,0.3291021272523839,805.5519904957383,675.8390252221741,69567.72928380009,30.0,648911.8407174835,1.4227488994934245,0.8615677877393237,11.60235540884034,5069.478841948097,324446.64588467823,115.08072411913473,109.375
49.0,31929.451200068568,0.1953125,0.22381745461291003,304.8911550486798,249.4488375005357,30141.757922395656,34.0,92951.47744194536,1.4864456962825192,0.9068479294346709,6.4736467670633155,726.2836597119301,46482.15422156353,109.71868466173304,109.375,34.0,72792.52707102589,0.0703125,0.1794472260721329,690.4786767956296,568.6916177423898,59465.28055267921,29.0,476600.7645392056,1.3886421910933562,0.8451981876100556,10.89077077056888,3725.6722513865197,238443.02408873726,116.33333071513484,109.375
48.0,30271.123219223897,0.3046875,0.2619493728707663,288.18871519718226,236.4931501501867,28443.958172519317,36.0,83050.71490747688,1.4916086258576975,0.9063269248874469,6.991620146786381,648.8646591232892,41527.33818389051,111.25803947241157,109.375,29.0,58088.5214418713,0.328125,-0.25923444950023006,553.6743450346426,453.81657376461953,47080.75270550581,28.0,306503.65784829,1.3608697502884861,0.7945324369671595,17.47996630244874,2395.3019436539535,153299.32439385302,113.49592246781968,109.375
49.0,31239.184423116258,0.3671875,0.16174069214947331,295.35438336725645,244.05612830559576,29159.79825251472,37.0,87192.73191029561,1.4937907390713785,0.928128287354933,5.84749786513715,681.835969954426,43637.50207708326,111.70211598359957,109.375,29.0,51903.48185243836,0.359375,-0.3604163245817126,484.5172952976568,405.4959519721747,41193.85707566685,27.0,234748.44959829655,1.3637031123358143,0.7645474098498276,22.777936617262515,1834.0272350006012,117377.74304003848,114.14643657319763,109.375
52.0,32292.482613227472,0.375,0.22926539251656394,301.21363306035107,252.28502041583963,28179.038444255737,33.0,90727.17818680007,1.5170692854475767,0.8611163305305037,7.932856771173198,708.8289233724006,45365.05109583364,109.79864380220052,109.375,30.0,52296.77640187464,0.359375,-0.35600267883244563,481.72006017088853,408.5685656396456,41775.82263080447,27.0,232050.87583812125,1.3874131055765824,0.7562941292589259,26.891169549141242,1812.9200464036885,116026.88296983606,112.38804598173266,109.375
54.0,32190.531616369488,0.3671875,0.21191065593638575,300.3989422902382,251.48852825288662,28467.680787444624,31.0,90239.27868295417,1.5023268176988862,0.857692182872478,8.866879786264608,704.9135007859837,45114.46405030296,112.2759702819993,109.375,28.0,52305.97047860104,0.3671875,-0.2826535973698809,489.4856062257729,408.64039436407063,42258.358891704425,27.0,239582.68886148947,1.3432246630338225,0.7443918278038538,31.16386146109287,1871.917719329557,119802.73403709165,111.99609228308324,109.375
49.0,32094.42585954127,0.3046875,0.23328136553693857,304.678705497579,250.73770202766616,29474.332635371735,32.0,92829.06749203283,1.4855700589028937,0.8761736127878192,7.560150986415932,725.2081514081173,46413.321690119505,111.91433364575389,109.375,28.0,52189.608293688405,0.375,-0.30393164404940015,487.74240938697926,407.73131479444066,42324.309419655874,27.0,237888.4341615816,1.3408028699992474,0.7551392499904963,30.9322936614683,1858.55620524448,118947.59713564672,112.73626819613827,109.375
47.0,31750.57969726093,0.34375,0.24573182102153573,300.4814235322773,248.05140388485103,27658.461268877065,30.0,90277.59197629752,1.470827286175996,0.8321715878064394,10.003245424143973,705.4730507845945,45150.27525021405,108.82598121897259,109.375,27.0,51665.94733081457,0.3671875,-0.33018654333844816,478.47236771777415,403.6402135219888,42259.44709403941,28.0,228932.5307013731,1.3440669967423935,0.7623325613658567,24.848702989925624,1788.5384664765181,114466.46185449716,112.14580206973764,109.375
47.0,31965.56622702976,0.3671875,0.17845094517910173,300.58549623542405,249.73098614867,27899.8399393564,30.0,90242.1198546777,1.4660837663778112,0.8499209738423258,8.960752063083149,706.7278206866132,45230.580523943245,108.46688342078843,109.375,27.0,53189.2696398227,0.3828125,-0.29671196373509606,491.2184436492312,415.54116906111483,43316.66701639464,28.0,241268.81317613297,1.3335119980688541,0.7534115613205266,27.06166403141302,1885.3282222073842,120661.00622127259,111.10742309512598,109.375
43.0,33685.77367616466,0.21875,0.31152288471557554,321.03506896274257,263.1701068450364,30287.077249017642,30.0,103042.23054081453,1.4781147907320855,0.8654218366192955,8.22409831696963,805.3279058097985,51540.985971827104,109.80795074526837,109.375,29.0,52545.86837938985,0.375,-0.31940357876543635,486.2312518636081,410.5145967139832,42657.82583425781,28.0,236415.18533371936,1.3102499240949328,0.7573887896104747,30.329898902225363,1847.0743503398498,118212.75842175039,112.46953433975028,109.375
49.0,33739.29632980662,0.1953125,0.3288987790769552,329.3394539813961,263.5882525766142,31470.654101604694,28.0,108419.81193438076,1.4747998080718605,0.8735892201301175,7.834014990820601,847.7261548552735,54254.473910737506,110.83571223763852,109.375,29.0,51409.24132914158,0.359375,-0.35107595209761294,478.43805400098654,401.6346978839186,41343.262974976824,28.0,228889.01018059909,1.305728807337327,0.756833889119095,34.39311014967138,1788.4108915842976,114458.29706139505,113.03055734083974,109.375
52.0,32815.16267756633,0.1640625,0.17535842787467332,323.9262834300506,256.36845841848697,31934.26096715667,37.0,104928.12151088219,1.4790348387045649,0.89614149180224,6.495677896576567,819.6967465058906,52460.591776377,113.48733337746812,109.375,27.0,52638.262912085294,0.390625,-0.2528499336806731,489.4239149657055,411.23642900066636,41945.568619101825,28.0,239499.8275863927,1.2998774838532852,0.7421772414371174,34.91063464548218,1871.651579239586,119785.7010713335,111.37884077031262,109.375
45.0,33207.299841915985,0.3828125,0.14933801448086786,320.61144991390654,259.43203001496863,32064.567246594655,40.0,102775.32298484416,1.4736142432475403,0.8941451190982884,7.356607505097347,803.146173671195,51401.35511495648,113.90669926010521,109.375,27.0,52975.34374181587,0.3828125,-0.2532494190025199,488.93484092444317,413.8698729829365,42033.43045516774,28.0,239057.2191798321,1.311555665144038,0.739949769078308,34.79926423907633,1867.6295422643304,119528.29070491715,111.03456142123414,109.375
41.0,33369.96772295432,0.390625,0.13567748872694652,317.177488105345,260.70287283558065,30194.10282708438,29.0,100591.69513419122,1.479575454679127,0.8436898217468026,10.010405972203062,785.9757868329698,50302.45035731007,111.10266068983496,109.375,28.0,50729.41044199573,0.359375,-0.28449653376775613,468.16946023386043,396.32351907809164,40091.41439234231,28.0,219174.35160556436,1.3613059815119715,0.7528179091758375,27.570232964740587,1712.4203464684422,109594.9021739803,111.19271406472852,109.375
42.0,33204.02603141562,0.3515625,0.16014256930627468,314.2884301417831,259.4064533704345,29837.350731831233,29.0,98777.0519616603,1.4683444576554228,0.8420208299853429,10.638716087982365,771.6966048754599,49388.582712029434,112.5918282318001,109.375,27.0,51043.44074798367,0.375,-0.2785661057932514,471.954387918883,398.7768808436224,40073.857119267195,27.0,222732.89552056396,1.361482733293257,0.7491735692027677,26.81629248902234,1740.0611804774442,111363.91555055643,111.11488156286043,109.375
44.0,31955.126116385894,0.328125,0.15283343326279197,309.41487558195325,249.6494227842648,30350.668589844878,35.0,95733.92630320159,1.4415020756403618,0.8835311984318165,7.711396753358888,747.8466940891108,47862.18842170309,110.9987224876561,109.375,28.0,52544.837800602894,0.3671875,-0.3339385057259743,484.6801445998697,410.5065453172101,41654.77409995841,27.0,234914.09393084247,1.353316058204084,0.7492167777251851,28.123319464621947,1835.2713137628702,117457.3640808237,111.91340622503792,109.375
42.0,32398.661832906357,0.34375,0.1073304705739705,311.1098952763535,253.1145455695809,29745.775562145893,36.0,96788.14952687739,1.4961457415540191,0.8858557434101945,7.184935024788572,756.1757873744157,48395.2503919626,111.42324254181567,109.375,28.0,51862.117992567975,0.3828125,-0.3250237355126163,478.58625104000646,405.1727968169373,40848.66304681299,27.0,229044.32155342324,1.3500177972064777,0.7459346957298041,26.85679367116863,1789.411121805413,114522.31179554643,111.73313704240579,109.375
42.0,32966.32459785924,0.3671875,0.14829389163449538,311.00505684785065,257.5494109207753,29465.768405352992,32.0,96723.72968038087,1.468782466078432,0.8725532429654429,8.16112643802446,755.4766373461188,48350.5047901516,111.01889244854047,109.375,27.0,52487.721423382405,0.4140625,-0.26064916358930834,481.7451150417957,410.06032362017504,40402.2942835946,27.0,232060.75624622515,1.3163531494131744,0.7282006270169032,32.49653427506743,1813.2036063993082,116045.03080955573,111.24972174172846,109.375
48.0,32668.967784369095,0.359375,0.12273555353786404,308.19431963917947,255.22631081538356,30601.254804348144,32.0,94964.18766346114,1.4754846523398013,0.9007576124558551,6.410941265521857,742.1352274188581,47496.65455480692,110.7759205119948,109.375,27.0,51963.96426986554,0.4140625,-0.3280426231807839,475.5749586903229,405.9684708583245,40561.32616764982,28.0,226121.21735139372,1.2824735691525893,0.7412356447219023,35.342501095413866,1767.327582188137,113108.96526004077,111.65757734772868,109.375
47.0,32881.97065318936,0.359375,0.09637680897245532,310.2386929711101,256.8903957280419,30868.752262156835,30.0,96233.505272304,1.477298109049416,0.9006078835462524,6.799115648931803,752.040471694427,48130.590188443326,110.47892155050323,109.375,27.0,50544.91097780314,0.40625,-0.35753589723948287,466.9033582256335,394.88211701408704,40024.101820877084,28.0,217994.89579190544,1.297055388137056,0.746611121034767,33.97228590214437,1703.141423165558,109001.05108259572,111.6000692547624,109.375
45.0,31589.44943828529,0.359375,0.156697987867672,302.9431289080273,246.79257373660383,28538.133331347493,32.0,91768.52063821963,1.4649088360589624,0.848874297616896,9.665353293728062,717.0089735469116,45888.574307002345,110.11936546629087,109.375,27.0,51295.06692924338,0.3984375,-0.3182314440665354,477.14883749158855,400.7427103847139,41404.16166483868,28.0,227656.18031780072,1.3232035973726055,0.7573169467575858,29.290396121882853,1778.7950877621058,113842.88561677477,111.6906059692504,109.375
46.0,31778.002749599476,0.3515625,0.16854698508486718,302.10564317318,248.2656464812459,29004.369936204715,33.0,91264.5777581071,1.5064650211124468,0.8861666551153377,7.092632302589863,713.0059743943352,45632.382361237454,110.31242407729172,109.375,27.0,52902.79536551045,0.3984375,-0.3382303538261561,489.46194458761966,413.3030887930504,42590.3547646816,28.0,239511.31091762325,1.3237024790709335,0.7564142727795719,27.00845434427854,1872.1403162422985,119816.9802395071,112.01178702046494,109.375
43.0,32728.49029837851,0.34375,0.18220142036676254,312.87831684646864,255.6913304560821,29767.091024119007,31.0,97883.4755022171,1.5024940593883755,0.874865046178153,7.522545392485325,764.8372788734026,48949.58584789777,110.93569527754283,109.375,27.0,52788.77354746073,0.3984375,-0.3527076573700478,485.857463589213,412.412293339537,40873.27276634154,27.0,236046.63526148465,1.3075097164248284,0.7370521371648666,29.548477371877155,1844.236248972817,118031.11993426029,112.68563559487667,109.375
42.0,33135.62752302956,0.359375,0.15694294394408514,319.739457538987,258.8720900236684,29709.56682709736,29.0,102227.55542597518,1.4800819642178376,0.833796115943685,10.67251798454396,798.7425796732211,51119.52509908615,111.44175457686269,109.375,30.0,52758.098105214754,0.40625,-0.311654696277468,483.8074723896612,412.17264144699027,40574.158135856786,27.0,234068.6099036803,1.333767268804738,0.7387298143334913,35.48203964428932,1828.6410584566947,117033.02774122846,112.74891708894248,109.375
46.0,33246.713657041095,0.3046875,0.1487057390162172,314.2100095123629,259.73995044563355,30640.2181251347,29.0,98722.2779688536,1.4667909971900543,0.8988334729640909,7.403191363468678,771.3528040312287,49366.57945799864,113.86822929838222,109.375,30.0,52888.70087348232,0.421875,-0.2780869066880811,485.52365319034647,413.1929755740806,41098.18334058279,27.0,235732.10659308828,1.335681784193922,0.7375554266169011,32.33199063799577,1841.6699001549412,117866.87360991623,111.86377720285608,109.375
46.0,34143.88751251462,0.2421875,0.29249769515009494,321.10209697195387,266.7491211915205,31695.423632958373,36.0,103099.42962182342,1.4634680982685524,0.8934130384457144,7.7060304360940295,805.5756059838416,51556.83878296586,113.29843652445757,109.375,28.0,52374.611645781035,0.421875,-0.30185011965660896,485.6312789122806,409.17665348266434,41704.87159910326,27.0,235837.55050673438,1.3520312972940338,0.7484627438600884,29.52539588103844,1842.4737100736593,117918.3174447142,112.39301582497069,109.375
41.0,33232.54990720407,0.234375,0.23751544226944077,314.7355592177556,259.6292961500318,30026.691162564806,36.0,99056.74947668513,1.478234523768586,0.8453174153401791,9.535955371651738,773.8808003240503,49528.37122073922,110.48774797987066,109.375,27.0,52495.21489497338,0.3984375,-0.23461338324337241,483.52098252813533,410.11886636697955,41496.646492765605,28.0,233792.0224098902,1.3244301437358348,0.7429329242708921,31.62606893753275,1826.4551805253204,116893.13155362051,112.14425430316011,109.375
43.0,32237.88023918202,0.2578125,0.22223021948414948,305.5121849255571,251.85843936860954,29746.77542342537,34.0,93321.59099838711,1.4746480465773562,0.8875720015330737,7.565966449971839,729.3108559628964,46675.89478162537,111.2791350357873,109.375,27.0,52693.70408227213,0.3828125,-0.20313562264925625,485.83333466172314,411.66956314275103,41407.991349171345,28.0,236002.82835953677,1.3089169601258843,0.7371745337683643,32.16551662145381,1844.2256086731013,118030.43895507848,110.84058021070872,109.375
49.0,32721.0593855806,0.2734375,0.28101664271723636,317.61956148008125,255.63327644984844,32350.635675782232,38.0,100879.74734814893,1.455450138440019,0.9389501330600614,5.775917184269339,788.16112516399,50442.31201049536,112.97631875512069,109.375,29.0,52974.72662559392,0.3984375,-0.24776397375682258,491.22777673427515,413.8650517624525,42658.44064223408,28.0,241266.9565413052,1.3255387196613386,0.7507897765509935,29.038806579993427,1885.4840338009385,120670.97816326006,111.07720879395086,109.375
49.0,32457.749795298245,0.328125,0.24312365624347548,316.4187124325731,253.57617027576754,31848.697819533285,38.0,100110.9335146386,1.4398930011831632,0.9197450707394337,7.019396478669783,782.2692926297582,50065.234728304524,116.69221628720368,109.375,29.0,52438.780612980685,0.40625,-0.27051139423636306,484.02356780903006,409.6779735389116,41760.701485009944,28.0,234264.50564700455,1.3087585814193832,0.7511981537559894,31.266660925782965,1830.4147455765276,117146.54371689777,111.43448487281435,109.375
